ProcessID,HaplotypeID
DRCAD505-10,Hydropsyche DER sp1_4[1]WA
DRCAD504-10,Hydropsyche DER sp1_5[1]WA
OFCAD136-08,Cheumatopsyche minuscula_1[2]MD
OFCAD135-08,Cheumatopsyche minuscula_1[2]MD
OFCAD133-08,Cheumatopsyche minuscula_2[1]ON
OFCAD137-08,Cheumatopsyche minuscula_3[1]MD
RMCAD231-08,Cheumatopsyche minuscula_4[1]NY
OFCAD134-08,Cheumatopsyche minuscula_5[1]ON
RMCAD230-08,Cheumatopsyche minuscula_6[1]NY
DRCAD477-10,Hydropsyche californica_1[4]OR
DRCAD476-10,Hydropsyche californica_1[4]OR
DRCAD475-10,Hydropsyche californica_1[4]OR
DRCAD474-10,Hydropsyche californica_1[4]OR
OFCAD684-08,Hydropsyche californica_2[1]WA
HMTRI069-08,Hydropsyche californica_3[1]CA
MGCAD135-08,Potamyia czekanovskii_1[6]Mongolia
MGCAD133-08,Potamyia czekanovskii_1[6]Mongolia
MGCAD129-08,Potamyia czekanovskii_1[6]Mongolia
MGCAD126-08,Potamyia czekanovskii_1[6]Mongolia
MGCAD125-08,Potamyia czekanovskii_1[6]Mongolia
MGCAD123-08,Potamyia czekanovskii_1[6]Mongolia
MGCAD138-08,Potamyia czekanovskii_2[5]Mongolia
MGCAD131-08,Potamyia czekanovskii_2[5]Mongolia
MGCAD127-08,Potamyia czekanovskii_2[5]Mongolia
MGCAD124-08,Potamyia czekanovskii_2[5]Mongolia
MGCAD137-08,Potamyia czekanovskii_2[5]Mongolia
MGCAD128-08,Potamyia czekanovskii_3[1]Mongolia
CNCAD726-09,Cheumatopsyche XZ sp. CN6_1[11]China.Guangdong|China.Jiangxi
CNCAD711-09,Cheumatopsyche XZ sp. CN6_1[11]China.Guangdong|China.Jiangxi
CNCAD710-09,Cheumatopsyche XZ sp. CN6_1[11]China.Guangdong|China.Jiangxi
CNCAD654-09,Cheumatopsyche XZ sp. CN6_1[11]China.Guangdong|China.Jiangxi
CNCAD650-09,Cheumatopsyche XZ sp. CN6_1[11]China.Guangdong|China.Jiangxi
CNCAD563-09,Cheumatopsyche XZ sp. CN6_1[11]China.Guangdong|China.Jiangxi
CNCAD549-09,Cheumatopsyche XZ sp. CN6_1[11]China.Guangdong|China.Jiangxi
CNCAD560-09,Cheumatopsyche XZ sp. CN6_1[11]China.Guangdong|China.Jiangxi
CNCAD559-09,Cheumatopsyche XZ sp. CN6_1[11]China.Guangdong|China.Jiangxi
CNCAD552-09,Cheumatopsyche XZ sp. CN6_1[11]China.Guangdong|China.Jiangxi
CNCAD561-09,Cheumatopsyche XZ sp. CN6_1[11]China.Guangdong|China.Jiangxi
CNCAD720-09,Cheumatopsyche XZ sp. CN6_2[4]China.Jiangxi
CNCAD718-09,Cheumatopsyche XZ sp. CN6_2[4]China.Jiangxi
CNCAD714-09,Cheumatopsyche XZ sp. CN6_2[4]China.Jiangxi
CNCAD651-09,Cheumatopsyche XZ sp. CN6_2[4]China.Jiangxi
CNCAD585-09,Cheumatopsyche XZ sp. CN6_3[2]China.Guangxi
CNCAD586-09,Cheumatopsyche XZ sp. CN6_3[2]China.Guangxi
CNCAD545-09,Cheumatopsyche XZ sp. CN6_4[1]China.Guangdong
CNCAD616-09,Cheumatopsyche XZ sp. CN6_5[1]China.Guangxi
