ProcessID,HaplotypeID
CNTLV017-09,Plectrocnemia_1[2]China.Guangdong
CNTLV023-09,Plectrocnemia_2[2]China.Guangdong
CNTLV016-09,Plectrocnemia_2[2]China.Guangdong
LTUT250-11,Plectrocnemia_3[2]Australia.New South Wales
LTUT242-11,Plectrocnemia_3[2]Australia.New South Wales
LTUT244-11,Plectrocnemia_4[1]Australia.New South Wales
CNTLV097-09,Plectrocnemia_5[1]China.Yunnan
LTUT460-11,Plectrocnemia_6[1]Australia.Victoria
JPCAD077-08,Plectrocnemia_7[1]Japan
LTUT243-11,Plectrocnemia_8[1]Australia.Victoria
LTUT609-12,Plectrocnemia_9[1]Australia.Victoria
KKUMN348-10,Polyplectropus bravoae_1[1]Costa Rica
JPCAD024-08,Ecnomus sp._1[1]Japan
OFTRI429-10,Polycentropus longispinosus_1[1]Peru
CSUTR284-10,Nyctiophylax_1[6]NY
CSUTR283-10,Nyctiophylax_1[6]NY
CSUTR282-10,Nyctiophylax_1[6]NY
CSUTR280-10,Nyctiophylax_1[6]NY
CSUTR279-10,Nyctiophylax_1[6]NY
CSUTR281-10,Nyctiophylax_1[6]NY
AMIB014-07,Nyctiophylax_2[1]MD
AMIB243-08,Nyctiophylax_3[1]MD
CSUTR285-10,Nyctiophylax_4[1]NY
CJCAD100-07,Baliomorpha pulchripennis_1[1]Australia.Victoria
OFTRI494-10,Polycentropus jeldesi_1[1]Dominican Republic
UMNEA693-08,Polycentropus jeldesi_2[1]Dominican Republic
OFTRI523-10,Antillopsyche tubicola_1[1]Puerto Rico
CNPLY022-09,Plectrocnemia sp09-4-1_1[1]China.Sichuan
CNPLY023-09,Plectrocnemia sp09-4-2_1[1]China.Sichuan
LTUT463-11,Daternomina_1[1]Australia.Victoria
KKCAD265-07,Daternomina_2[1]Australia.New South Wales
LTUT131-11,Daternomina_3[1]Australia.New South Wales
LTUT270-11,Daternomina_4[1]Australia.New South Wales
LTUT265-11,Daternomina_5[1]Australia.New South Wales
LTUT129-11,Daternomina_6[1]Australia.New South Wales
NECAD200-08,Cyrnellus fraternus_1[11]AR|AZ|FL|MS|OK
NECAD199-08,Cyrnellus fraternus_1[11]AR|AZ|FL|MS|OK
FLCAD051-08,Cyrnellus fraternus_1[11]AR|AZ|FL|MS|OK
BBTUS095-10,Cyrnellus fraternus_1[11]AR|AZ|FL|MS|OK
BBTUS094-10,Cyrnellus fraternus_1[11]AR|AZ|FL|MS|OK
BBTUS089-10,Cyrnellus fraternus_1[11]AR|AZ|FL|MS|OK
BBTUS084-10,Cyrnellus fraternus_1[11]AR|AZ|FL|MS|OK
BBTUS083-10,Cyrnellus fraternus_1[11]AR|AZ|FL|MS|OK
BBTUS082-10,Cyrnellus fraternus_1[11]AR|AZ|FL|MS|OK
BBTUS016-10,Cyrnellus fraternus_1[11]AR|AZ|FL|MS|OK
BBTUS097-10,Cyrnellus fraternus_1[11]AR|AZ|FL|MS|OK
AMIK066-08,Cyrnellus fraternus_2[4]MD
AMIK025-08,Cyrnellus fraternus_2[4]MD
AMIK053-08,Cyrnellus fraternus_2[4]MD
AMIK041-08,Cyrnellus fraternus_2[4]MD
AMIK063-08,Cyrnellus fraternus_3[3]MD
AMIK039-08,Cyrnellus fraternus_3[3]MD
AMIK012-08,Cyrnellus fraternus_3[3]MD
FLCAD127-09,Cyrnellus fraternus_4[2]AR|FL
BBTUS018-10,Cyrnellus fraternus_4[2]AR|FL
BBTUS085-10,Cyrnellus fraternus_5[1]OK
BBTUS151-10,Cyrnellus fraternus_6[1]MI
FLCAD076-08,Cyrnellus fraternus_7[1]FL
NECAD198-08,Cyrnellus fraternus_8[1]VA
AMIK062-08,Cyrnellus fraternus_9[1]MD
OFTRI533-10,Cyrnellus fraternus_10[1]Dominican Republic
GBMH0400-06,Cyrnellus fraternus_11[1]
