ProcessID,HaplotypeID
GBEPT1820-14,Limnephilidae_Allogamus_uncatus_1[4]Germany
GBEPT1899-14,Limnephilidae_Allogamus_uncatus_1[4]Germany
GBEPT2305-15,Limnephilidae_Allogamus_uncatus_2[1]Germany
GBEPT1815-14,Limnephilidae_Allogamus_uncatus_3[1]Germany
HMKKT154-10,Limnephilidae_Allogamus_uncatus_4[1]Austria
OFKMK093-09,Hydrobiosidae_Edpercivalia_cassicola_1[1]New Zealand
NZCAD043-05,Hydrobiosidae_Edpercivalia_cassicola_2[1]New Zealand
NZTRI861-14,Hydrobiosidae_Edpercivalia_cassicola_3[1]New Zealand
NECAD569-08,Rhyacophilidae_Rhyacophila_vaefes_1[1]WA
UMNEA764-08,Rhyacophilidae_Rhyacophila_vaefes_2[1]OR
PKCAD110-07,Rhyacophilidae_Rhyacophila_parantra_1[1]VA
PKCAD335-07,Rhyacophilidae_Rhyacophila_parantra_2[1]KY
PKCAD362-07,Rhyacophilidae_Rhyacophila_parantra_3[1]KY
PKCAD334-07,Rhyacophilidae_Rhyacophila_parantra_4[1]KY
PKCAD174-07,Rhyacophilidae_Rhyacophila_parantra_5[1]VA
PKCAD257-07,Rhyacophilidae_Rhyacophila_parantra_6[1]TN
PKCAD336-07,Rhyacophilidae_Rhyacophila_parantra_7[1]KY
OFXZT497-11,Hydropsychidae_Synoestropsis_pedicillata_1[1]Brazil.Para
UMNEB530-08,Hydropsychidae_Leptonema_simulans_1[2]Costa Rica
CJCAD064-07,Hydropsychidae_Leptonema_simulans_1[2]Costa Rica
UMNEB529-08,Hydropsychidae_Leptonema_simulans_2[1]Costa Rica
UMNEB528-08,Hydropsychidae_Leptonema_simulans_3[1]Costa Rica
UMNEB527-08,Hydropsychidae_Leptonema_simulans_4[1]Costa Rica
UMNEA768-08,Rhyacophilidae_Rhyacophila_vao_1[3]BC|SD
BMAPA441-15,Rhyacophilidae_Rhyacophila_vao_1[3]BC|SD
BMAPA439-15,Rhyacophilidae_Rhyacophila_vao_1[3]BC|SD
KJTRI536-13,Rhyacophilidae_Rhyacophila_vao_2[3]CO|WY
KJTRI535-13,Rhyacophilidae_Rhyacophila_vao_2[3]CO|WY
UMNEA765-08,Rhyacophilidae_Rhyacophila_vao_2[3]CO|WY
UMNEA767-08,Rhyacophilidae_Rhyacophila_vao_3[3]AB|ID|MT
UMNEA734-08,Rhyacophilidae_Rhyacophila_vao_3[3]AB|ID|MT
ABCAD182-08,Rhyacophilidae_Rhyacophila_vao_3[3]AB|ID|MT
NECAD629-08,Rhyacophilidae_Rhyacophila_vao_4[3]WA
NECAD628-08,Rhyacophilidae_Rhyacophila_vao_4[3]WA
KJTRI413-13,Rhyacophilidae_Rhyacophila_vao_4[3]WA
HMTRI078-08,Rhyacophilidae_Rhyacophila_vao_5[1]CA
UMNEA732-08,Rhyacophilidae_Rhyacophila_vao_6[1]CA
KJTRI537-13,Rhyacophilidae_Rhyacophila_vao_7[1]WY
GBMIN17826-13,Psychomyiidae_Eoneureclipsis_okinawaensis_1[1]Japan
UMNEB466-08,Hydropsychidae_Leptonema_andinum_1[1]Colombia
PKCAD222-07,Polycentropodidae_Polycentropus_elarus_1[3]KY|PA
PKCAD192-07,Polycentropodidae_Polycentropus_elarus_1[3]KY|PA
LEPTO2081-13,Polycentropodidae_Polycentropus_elarus_1[3]KY|PA
PKCAD281-07,Polycentropodidae_Polycentropus_elarus_2[1]KY
DRCAD587-10,Polycentropodidae_Polycentropus_elarus_3[1]NJ
GBMIN18573-13,Polycentropodidae_Polycentropus_elarus_4[1]
NZCAD120-05,Hydropsychidae_Hydropsyche_winterbourni_1[3]New Zealand
NZCAD119-05,Hydropsychidae_Hydropsyche_winterbourni_1[3]New Zealand
NZCAD061-05,Hydropsychidae_Hydropsyche_winterbourni_1[3]New Zealand
NZCAD136-05,Hydropsychidae_Hydropsyche_winterbourni_2[1]New Zealand
UMNEB119-08,Leptoceridae_Athripsodes_commutatus_1[3]Sweden
UMNEB118-08,Leptoceridae_Athripsodes_commutatus_1[3]Sweden
KKCAD316-07,Leptoceridae_Athripsodes_commutatus_1[3]Sweden
TRIFI960-13,Leptoceridae_Athripsodes_commutatus_2[3]Finland|Norway
TRIFI682-12,Leptoceridae_Athripsodes_commutatus_2[3]Finland|Norway
TRDTR092-14,Leptoceridae_Athripsodes_commutatus_2[3]Finland|Norway
FINNT065-12,Leptoceridae_Athripsodes_commutatus_3[1]Norway
DRCGT023-09,Philopotamidae_Chimarra_sp._A_1[3]Democratic Republic of the Congo
