Process ID	Country/Ocean	State/Province
MZCRI3641-13	Costa Rica	Puntarenas
MZCRI3642-13	Costa Rica	Puntarenas
MZCRI3643-13	Costa Rica	Puntarenas
MZCRI3644-13	Costa Rica	Puntarenas
MZCRI3645-13	Costa Rica	Puntarenas
MZCRI3646-13	Costa Rica	Puntarenas
MZCRI3647-13	Costa Rica	Puntarenas
MZCRI3648-13	Costa Rica	Puntarenas
MZCRI3649-13	Costa Rica	Puntarenas
MZCRI3650-13	Costa Rica	Puntarenas
MZCRI3651-13	Costa Rica	Puntarenas
MZCRI3652-13	Costa Rica	Puntarenas
MZCRI3653-13	Costa Rica	Puntarenas
MZCRI3654-13	Costa Rica	Puntarenas
MZCRI3655-13	Costa Rica	Puntarenas
MZCRI3656-13	Costa Rica	Puntarenas
MZCRI3657-13	Costa Rica	Puntarenas
MZCRI3658-13	Costa Rica	Puntarenas
MZCRI3659-13	Costa Rica	Puntarenas
MZCRI3660-13	Costa Rica	Puntarenas
MZCRI3661-13	Costa Rica	Puntarenas
MZCRI3662-13	Costa Rica	Puntarenas
MZCRI3663-13	Costa Rica	Puntarenas
MZCRI3664-13	Costa Rica	Puntarenas
MZCRI3665-13	Costa Rica	Puntarenas
MZCRI3666-13	Costa Rica	Puntarenas
MZCRI3668-13	Costa Rica	Puntarenas
MZCRI3669-13	Costa Rica	Puntarenas
MZCRI3670-13	Costa Rica	Puntarenas
MZCRI3671-13	Costa Rica	Puntarenas
MZCRI3672-13	Costa Rica	Puntarenas
MZCRI3673-13	Costa Rica	Puntarenas
MZCRI3674-13	Costa Rica	Puntarenas
MZCRI3676-13	Costa Rica	Puntarenas
MZCRI3677-13	Costa Rica	Puntarenas
MZCRI3678-13	Costa Rica	San Jose
MZCRI3679-13	Costa Rica	San Jose
MZCRI3680-13	Costa Rica	San Jose
MZCRI3681-13	Costa Rica	San Jose
MZCRI3682-13	Costa Rica	San Jose
MZCRI3683-13	Costa Rica	San Jose
MZCRI3684-13	Costa Rica	San Jose
MZCRI3685-13	Costa Rica	San Jose
MZCRI3686-13	Costa Rica	San Jose
MZCRI3687-13	Costa Rica	San Jose
MZCRI3688-13	Costa Rica	San Jose
MZCRI3689-13	Costa Rica	San Jose
MZCRI3690-13	Costa Rica	San Jose
MZCRI3691-13	Costa Rica	San Jose
MZCRI3692-13	Costa Rica	San Jose
MZCRI3694-13	Costa Rica	Puntarenas
MZCRI3695-13	Costa Rica	San Jose
MZCRI3696-13	Costa Rica	San Jose
MZCRI3697-13	Costa Rica	Puntarenas
MZCRI3698-13	Costa Rica	Puntarenas
MZCRI3699-13	Costa Rica	San Jose
MZCRI3700-13	Costa Rica	San Jose
MZCRI3701-13	Costa Rica	Puntarenas
MZCRI3702-13	Costa Rica	Puntarenas
MZCRI3703-13	Costa Rica	San Jose
MZCRI3704-13	Costa Rica	San Jose
MZCRI3705-13	Costa Rica	San Jose
MZCRI3706-13	Costa Rica	Puntarenas
MZCRI3707-13	Costa Rica	Puntarenas
MZCRI3708-13	Costa Rica	Puntarenas
MZCRI3709-13	Costa Rica	Puntarenas
MZCRI3710-13	Costa Rica	Puntarenas
MZCRI3711-13	Costa Rica	Puntarenas
MZCRI3712-13	Costa Rica	Puntarenas
MZCRI3713-13	Costa Rica	San Jose
MZCRI3714-13	Costa Rica	Puntarenas
MZCRI3715-13	Costa Rica	Puntarenas
MZCRI3716-13	Costa Rica	Puntarenas
MZCRI3717-13	Costa Rica	Puntarenas
MZCRI3718-13	Costa Rica	Puntarenas
MZCRI3719-13	Costa Rica	Puntarenas
MZCRI3720-13	Costa Rica	San Jose
MZCRI3721-13	Costa Rica	San Jose
MZCRI3722-13	Costa Rica	Puntarenas
MZCRI3723-13	Costa Rica	San Jose
MZCRI3724-13	Costa Rica	Puntarenas
MZCRI3725-13	Costa Rica	Puntarenas
MZCRI3726-13	Costa Rica	San Jose
MZCRI3727-13	Costa Rica	San Jose
MZCRI3728-13	Costa Rica	San Jose
MZCRI3729-13	Costa Rica	San Jose
MZCRI3730-13	Costa Rica	San Jose
MZCRI3731-13	Costa Rica	San Jose
MZCRI3732-13	Costa Rica	San Jose
MZCRI3733-13	Costa Rica	San Jose
MZCRI3734-13	Costa Rica	Puntarenas
MZCRI3735-13	Costa Rica	San Jose
MZCRI3736-13	Costa Rica	San Jose
MZCRI3738-13	Costa Rica	Puntarenas
MZCRI3739-13	Costa Rica	Puntarenas
MZCRI3740-13	Costa Rica	Puntarenas
MZCRI3741-13	Costa Rica	San Jose
MZCRI3742-13	Costa Rica	Puntarenas
MZCRI3743-13	Costa Rica	Puntarenas
MZCRI3744-13	Costa Rica	Puntarenas
MZCRI3745-13	Costa Rica	Puntarenas
MZCRI3746-13	Costa Rica	Puntarenas
MZCRI3747-13	Costa Rica	Puntarenas
MZCRI3748-13	Costa Rica	San Jose
MZCRI3749-13	Costa Rica	Puntarenas
MZCRI3750-13	Costa Rica	Puntarenas
MZCRI3752-13	Costa Rica	San Jose
MZCRI3754-13	Costa Rica	San Jose
MZCRI3757-13	Costa Rica	San Jose
MZCRI3758-13	Costa Rica	Puntarenas
MZCRI3759-13	Costa Rica	Puntarenas
MZCRI3760-13	Costa Rica	Puntarenas
MZCRI3761-13	Costa Rica	San Jose
MZCRI3762-13	Costa Rica	San Jose
MZCRI3764-13	Costa Rica	Puntarenas
MZCRI3766-13	Costa Rica	Puntarenas
MZCRI3770-13	Costa Rica	Puntarenas
MZCRI3771-13	Costa Rica	San Jose
MZCRI3773-13	Costa Rica	Puntarenas
MZCRI3774-13	Costa Rica	Puntarenas
MZCRI3775-13	Costa Rica	Puntarenas
MZCRI3776-13	Costa Rica	Puntarenas
MZCRI3777-13	Costa Rica	Puntarenas
MZCRI3778-13	Costa Rica	Puntarenas
MZCRI3779-13	Costa Rica	Puntarenas
MZCRI3781-13	Costa Rica	Puntarenas
MZCRI3782-13	Costa Rica	Puntarenas
MZCRI3783-13	Costa Rica	Puntarenas
MZCRI3784-13	Costa Rica	San Jose
MZCRI3785-13	Costa Rica	Puntarenas
MZCRI3786-13	Costa Rica	Puntarenas
MZCRI3787-13	Costa Rica	Puntarenas
MZCRI3788-13	Costa Rica	Puntarenas
MZCRI3789-13	Costa Rica	Puntarenas
MZCRI3790-13	Costa Rica	Puntarenas
MZCRI3791-13	Costa Rica	Puntarenas
MZCRI3793-13	Costa Rica	Puntarenas
MZCRI3794-13	Costa Rica	Puntarenas
MZCRI3795-13	Costa Rica	Puntarenas
MZCRI3796-13	Costa Rica	Puntarenas
MZCRI3797-13	Costa Rica	Puntarenas
MZCRI3798-13	Costa Rica	Puntarenas
MZCRI3799-13	Costa Rica	San Jose
MZCRI3800-13	Costa Rica	Puntarenas
SSBAF7792-13	Canada	Alberta
SSBAF7794-13	Canada	Alberta
SSBAF7795-13	Canada	Alberta
SSBAF7796-13	Canada	Alberta
CNPCQ003-13	Canada	British Columbia
CNPCN004-13	Canada	British Columbia
NGNAF019-13	Canada	British Columbia
GBMH8727-13		
GBMH8728-13		
GBMH8729-13		
GBMH8730-13		
NGNAG1534-13	Canada	British Columbia
NGNAG1535-13	Canada	British Columbia
HPPPE1811-13	Canada	Nova Scotia
HPPPE1812-13	Canada	Nova Scotia
HPPPI1612-13	Canada	Nova Scotia
GMHGM223-13	Honduras	Cortes
GMHGM224-13	Honduras	Cortes
GMHGM225-13	Honduras	Cortes
GMHGN176-13	Honduras	Cortes
GMHGN177-13	Honduras	Cortes
GMHGN178-13	Honduras	Cortes
GMHGN179-13	Honduras	Cortes
GMHGN180-13	Honduras	Cortes
GMHGN181-13	Honduras	Cortes
GMHGO051-13	Honduras	Cortes
GMHGO052-13	Honduras	Cortes
GMHGR005-13	Honduras	Cortes
RBINA005-13	Canada	Ontario
RBINA1023-13	Canada	Ontario
RBINA1057-13	Canada	Ontario
RBINA1058-13	Canada	Ontario
RBINA1059-13	Canada	Ontario
RBINA1075-13	Canada	Ontario
GMGRF5358-13	Germany	Bavaria
SSPAA9993-13	Canada	Saskatchewan
SSPAA10002-13	Canada	Saskatchewan
SSPAA10005-13	Canada	Saskatchewan
RBINA2183-13	Canada	Ontario
RBINA2184-13	Canada	Ontario
GMHGA409-13	Honduras	Cortes
NGNAI206-13	Canada	British Columbia
NGNAI219-13	Canada	British Columbia
NGNAI220-13	Canada	British Columbia
NGNAI227-13	Canada	British Columbia
NGNAI449-13	Canada	British Columbia
NGNAI450-13	Canada	British Columbia
NGNAI451-13	Canada	British Columbia
NGNAI452-13	Canada	British Columbia
NGNAI2253-13	Canada	British Columbia
RBINA4357-13	Canada	Ontario
GMHGC027-13	Honduras	Cortes
NGNAJ988-13	Canada	British Columbia
SSEIC7153-13	Canada	Alberta
SSEIC7154-13	Canada	Alberta
SSEIC7155-13	Canada	Alberta
SSEIC7156-13	Canada	Alberta
SSEIC7169-13	Canada	Alberta
SSEIC7170-13	Canada	Alberta
SSEIC7614-13	Canada	Alberta
GMHGE041-13	Honduras	Cortes
NGNAL144-13	Canada	British Columbia
SSJAE1792-13	Canada	Alberta
KDIPT1645-13	Kenya	Western
KDIPT1646-13	Kenya	Western
KDIPT1657-13	Kenya	Western
KDIPT1658-13	Kenya	Western
KDIPT1659-13	Kenya	Western
KDIPT1660-13	Kenya	Western
KDIPT1673-13	Kenya	Western
BLPEF4493-13	Costa Rica	Guanacaste
SMTPD139-13	Canada	Ontario
GMHGH015-13	Honduras	Cortes
GMHGH016-13	Honduras	Cortes
SSPAC6710-13	Canada	Saskatchewan
SSPAC7093-13	Canada	Saskatchewan
SSPAC7094-13	Canada	Saskatchewan
GMHGA808-13	Honduras	Cortes
GMHGA809-13	Honduras	Cortes
GMHGG246-13	Honduras	Cortes
GMHGM266-13	Honduras	Cortes
GMHGN374-13	Honduras	Cortes
GMHGN375-13	Honduras	Cortes
GMHGN376-13	Honduras	Cortes
GMHGO211-13	Honduras	Cortes
GMHGO212-13	Honduras	Cortes
GMHGO213-13	Honduras	Cortes
GMHGO214-13	Honduras	Cortes
GMHGO215-13	Honduras	Cortes
GMHGO216-13	Honduras	Cortes
GMHGO217-13	Honduras	Cortes
LEPTO927-13	United States	Pennsylvania
LEPTO928-13	United States	Pennsylvania
LEPTO929-13	United States	Pennsylvania
LEPTO930-13	United States	Pennsylvania
LEPTO931-13	United States	Pennsylvania
LEPTO932-13	United States	Pennsylvania
LEPTO933-13	United States	Pennsylvania
LEPTO934-13	United States	Pennsylvania
LEPTO935-13	United States	Pennsylvania
LEPTO936-13	United States	Pennsylvania
LEPTO937-13	United States	Pennsylvania
LEPTO938-13	United States	Pennsylvania
LEPTO939-13	United States	Pennsylvania
LEPTO940-13	United States	Pennsylvania
LEPTO941-13	United States	Pennsylvania
LEPTO942-13	United States	Pennsylvania
LEPTO943-13	United States	Pennsylvania
LEPTO944-13	United States	Pennsylvania
LEPTO945-13	United States	Pennsylvania
LEPTO946-13	United States	Pennsylvania
LEPTO947-13	United States	Pennsylvania
LEPTO948-13	United States	Pennsylvania
LEPTO949-13	United States	Pennsylvania
LEPTO950-13	United States	Pennsylvania
LEPTO951-13	United States	Pennsylvania
LEPTO952-13	United States	Pennsylvania
LEPTO953-13	United States	Pennsylvania
LEPTO954-13	United States	Pennsylvania
LEPTO955-13	United States	Pennsylvania
LEPTO956-13	United States	Pennsylvania
LEPTO957-13	United States	Pennsylvania
LEPTO958-13	United States	Pennsylvania
LEPTO959-13	United States	Pennsylvania
LEPTO960-13	United States	Pennsylvania
LEPTO961-13	United States	Pennsylvania
LEPTO962-13	United States	Pennsylvania
LEPTO963-13	United States	Pennsylvania
LEPTO964-13	United States	Pennsylvania
LEPTO965-13	United States	Pennsylvania
LEPTO966-13	United States	Pennsylvania
LEPTO967-13	United States	Pennsylvania
LEPTO968-13	United States	Pennsylvania
LEPTO969-13	United States	Pennsylvania
LEPTO970-13	United States	Pennsylvania
LEPTO971-13	United States	Pennsylvania
LEPTO972-13	United States	Pennsylvania
LEPTO973-13	United States	Pennsylvania
LEPTO974-13	United States	Pennsylvania
LEPTO975-13	United States	Pennsylvania
LEPTO976-13	United States	Pennsylvania
LEPTO977-13	United States	Pennsylvania
LEPTO978-13	United States	Pennsylvania
LEPTO987-13	United States	Pennsylvania
LEPTO988-13	United States	Pennsylvania
LEPTO989-13	United States	Pennsylvania
LEPTO990-13	United States	Pennsylvania
LEPTO991-13	United States	Pennsylvania
LEPTO992-13	United States	Pennsylvania
LEPTO993-13	United States	Pennsylvania
LEPTO994-13	United States	Pennsylvania
LEPTO995-13	United States	Pennsylvania
LEPTO996-13	United States	Pennsylvania
LEPTO997-13	United States	Pennsylvania
LEPTO998-13	United States	Pennsylvania
LEPTO999-13	United States	Pennsylvania
LEPTO1000-13	United States	Pennsylvania
LEPTO1001-13	United States	Pennsylvania
LEPTO1002-13	United States	Pennsylvania
LEPTO1003-13	United States	Pennsylvania
LEPTO1004-13	United States	Pennsylvania
LEPTO1005-13	United States	Pennsylvania
LEPTO1006-13	United States	Pennsylvania
LEPTO1007-13	United States	Pennsylvania
LEPTO1008-13	United States	Pennsylvania
LEPTO1009-13	United States	Pennsylvania
LEPTO1010-13	United States	Pennsylvania
LEPTO1011-13	United States	Pennsylvania
LEPTO1012-13	United States	Pennsylvania
LEPTO1013-13	United States	Pennsylvania
LEPTO1014-13	United States	Pennsylvania
LEPTO1015-13	United States	Pennsylvania
LEPTO1016-13	United States	Pennsylvania
LEPTO1018-13	United States	Pennsylvania
LEPTO1019-13	United States	Pennsylvania
LEPTO1020-13	United States	Pennsylvania
LEPTO1021-13	United States	Pennsylvania
LEPTO1022-13	United States	Pennsylvania
LEPTO1023-13	United States	Pennsylvania
LEPTO1024-13	United States	Pennsylvania
LEPTO1025-13	United States	Pennsylvania
LEPTO1026-13	United States	Pennsylvania
LEPTO1027-13	United States	Pennsylvania
LEPTO1028-13	United States	Pennsylvania
LEPTO1029-13	United States	Pennsylvania
LEPTO1030-13	United States	Pennsylvania
LEPTO1031-13	United States	Pennsylvania
LEPTO1032-13	United States	Pennsylvania
LEPTO1033-13	United States	Pennsylvania
LEPTO1034-13	United States	Pennsylvania
LEPTO1035-13	United States	Pennsylvania
LEPTO1036-13	United States	Pennsylvania
LEPTO1037-13	United States	Pennsylvania
LEPTO1038-13	United States	Pennsylvania
LEPTO1039-13	United States	Pennsylvania
LEPTO1040-13	United States	Pennsylvania
LEPTO1041-13	United States	Pennsylvania
LEPTO1042-13	United States	Pennsylvania
LEPTO1043-13	United States	Pennsylvania
LEPTO1044-13	United States	Pennsylvania
LEPTO1045-13	United States	Pennsylvania
LEPTO1046-13	United States	Pennsylvania
LEPTO1047-13	United States	Pennsylvania
LEPTO1048-13	United States	Pennsylvania
LEPTO1049-13	United States	Pennsylvania
LEPTO1050-13	United States	Pennsylvania
LEPTO1051-13	United States	Pennsylvania
LEPTO1052-13	United States	Pennsylvania
LEPTO1053-13	United States	Pennsylvania
LEPTO1054-13	United States	Pennsylvania
LEPTO1055-13	United States	Pennsylvania
LEPTO1056-13	United States	Pennsylvania
LEPTO1057-13	United States	Pennsylvania
LEPTO1058-13	United States	Pennsylvania
LEPTO1059-13	United States	Pennsylvania
LEPTO1060-13	United States	Pennsylvania
LEPTO1061-13	United States	Pennsylvania
LEPTO1062-13	United States	Pennsylvania
LEPTO1063-13	United States	Pennsylvania
LEPTO1064-13	United States	Pennsylvania
LEPTO1065-13	United States	Pennsylvania
LEPTO1067-13	United States	Pennsylvania
LEPTO1068-13	United States	Pennsylvania
LEPTO1069-13	United States	Pennsylvania
LEPTO1070-13	United States	Pennsylvania
LEPTO1071-13	United States	Pennsylvania
LEPTO1072-13	United States	Pennsylvania
LEPTO1073-13	United States	Pennsylvania
LEPTO1074-13	United States	Pennsylvania
LEPTO1075-13	United States	Pennsylvania
LEPTO1076-13	United States	Pennsylvania
LEPTO1077-13	United States	Pennsylvania
LEPTO1078-13	United States	Pennsylvania
LEPTO1079-13	United States	Pennsylvania
LEPTO1080-13	United States	Pennsylvania
LEPTO1081-13	United States	Pennsylvania
LEPTO1082-13	United States	Pennsylvania
LEPTO1083-13	United States	Pennsylvania
LEPTO1084-13	United States	Pennsylvania
LEPTO1087-13	United States	Pennsylvania
LEPTO1088-13	United States	Pennsylvania
LEPTO1089-13	United States	Pennsylvania
LEPTO1090-13	United States	Pennsylvania
LEPTO1091-13	United States	Pennsylvania
LEPTO1092-13	United States	Pennsylvania
LEPTO1093-13	United States	Pennsylvania
LEPTO1094-13	United States	Pennsylvania
LEPTO1095-13	United States	Pennsylvania
LEPTO1096-13	United States	Pennsylvania
LEPTO1097-13	United States	Pennsylvania
LEPTO1098-13	United States	Pennsylvania
LEPTO1099-13	United States	Pennsylvania
LEPTO1100-13	United States	Pennsylvania
LEPTO1101-13	United States	Pennsylvania
LEPTO1102-13	United States	Pennsylvania
LEPTO1103-13	United States	Pennsylvania
LEPTO1104-13	United States	Pennsylvania
LEPTO1105-13	United States	Pennsylvania
LEPTO1106-13	United States	Pennsylvania
LEPTO1107-13	United States	Pennsylvania
LEPTO1108-13	United States	Pennsylvania
LEPTO1109-13	United States	Pennsylvania
LEPTO1110-13	United States	Pennsylvania
LEPTO1111-13	United States	Pennsylvania
LEPTO1112-13	United States	Pennsylvania
LEPTO1113-13	United States	Pennsylvania
LEPTO1114-13	United States	Pennsylvania
LEPTO1115-13	United States	Pennsylvania
LEPTO1120-13	United States	Pennsylvania
LEPTO1121-13	United States	Pennsylvania
LEPTO1122-13	United States	Pennsylvania
LEPTO1123-13	United States	Pennsylvania
LEPTO1124-13	United States	Pennsylvania
LEPTO1125-13	United States	Pennsylvania
LEPTO1127-13	United States	Pennsylvania
LEPTO1128-13	United States	Pennsylvania
LEPTO1129-13	United States	Pennsylvania
LEPTO1130-13	United States	Pennsylvania
LEPTO1131-13	United States	Pennsylvania
LEPTO1132-13	United States	Pennsylvania
LEPTO1133-13	United States	Pennsylvania
LEPTO1134-13	United States	Pennsylvania
LEPTO1135-13	United States	Pennsylvania
LEPTO1136-13	United States	Pennsylvania
LEPTO1137-13	United States	Pennsylvania
LEPTO1138-13	United States	Pennsylvania
LEPTO1139-13	United States	Pennsylvania
LEPTO1140-13	United States	Pennsylvania
LEPTO1141-13	United States	Pennsylvania
LEPTO1142-13	United States	Pennsylvania
LEPTO1143-13	United States	Pennsylvania
LEPTO1144-13	United States	Pennsylvania
LEPTO1145-13	United States	Pennsylvania
LEPTO1146-13	United States	Pennsylvania
LEPTO1147-13	United States	Pennsylvania
LEPTO1148-13	United States	Pennsylvania
LEPTO1149-13	United States	Pennsylvania
LEPTO1150-13	United States	Pennsylvania
LEPTO1151-13	United States	Pennsylvania
LEPTO1152-13	United States	Pennsylvania
LEPTO1153-13	United States	Pennsylvania
LEPTO1154-13	United States	Pennsylvania
LEPTO1155-13	United States	Pennsylvania
LEPTO1156-13	United States	Pennsylvania
LEPTO1157-13	United States	Pennsylvania
LEPTO1158-13	United States	Pennsylvania
LEPTO1159-13	United States	Pennsylvania
LEPTO1160-13	United States	Pennsylvania
LEPTO1161-13	United States	Pennsylvania
LEPTO1162-13	United States	Pennsylvania
LEPTO1163-13	United States	Pennsylvania
LEPTO1164-13	United States	Pennsylvania
LEPTO1165-13	United States	Pennsylvania
LEPTO1166-13	United States	Pennsylvania
LEPTO1167-13	United States	Pennsylvania
LEPTO1168-13	United States	Pennsylvania
LEPTO1169-13	United States	Pennsylvania
LEPTO1170-13	United States	Pennsylvania
LEPTO1171-13	United States	Pennsylvania
LEPTO1172-13	United States	Pennsylvania
LEPTO1173-13	United States	Pennsylvania
LEPTO1174-13	United States	Pennsylvania
LEPTO1175-13	United States	Pennsylvania
LEPTO1176-13	United States	Pennsylvania
LEPTO1177-13	United States	Pennsylvania
LEPTO1178-13	United States	Pennsylvania
LEPTO1179-13	United States	Pennsylvania
LEPTO1180-13	United States	Pennsylvania
LEPTO1181-13	United States	Pennsylvania
LEPTO1182-13	United States	Pennsylvania
LEPTO1183-13	United States	Pennsylvania
LEPTO1184-13	United States	Pennsylvania
LEPTO1185-13	United States	Pennsylvania
LEPTO1186-13	United States	Pennsylvania
LEPTO1187-13	United States	Pennsylvania
LEPTO1188-13	United States	Pennsylvania
LEPTO1190-13	United States	Pennsylvania
LEPTO1191-13	United States	Pennsylvania
LEPTO1192-13	United States	Pennsylvania
LEPTO1193-13	United States	Pennsylvania
LEPTO1194-13	United States	Pennsylvania
LEPTO1195-13	United States	Pennsylvania
LEPTO1196-13	United States	Pennsylvania
LEPTO1197-13	United States	Pennsylvania
LEPTO1198-13	United States	Pennsylvania
LEPTO1199-13	United States	Pennsylvania
LEPTO1200-13	United States	Pennsylvania
LEPTO1201-13	United States	Pennsylvania
LEPTO1202-13	United States	Pennsylvania
LEPTO1203-13	United States	Pennsylvania
LEPTO1204-13	United States	Pennsylvania
LEPTO1205-13	United States	Pennsylvania
LEPTO1206-13	United States	Pennsylvania
LEPTO1207-13	United States	Pennsylvania
LEPTO1208-13	United States	Pennsylvania
LEPTO1209-13	United States	Pennsylvania
LEPTO1210-13	United States	Pennsylvania
LEPTO1211-13	United States	Pennsylvania
LEPTO1212-13	United States	Pennsylvania
LEPTO1213-13	United States	Pennsylvania
LEPTO1214-13	United States	Pennsylvania
LEPTO1215-13	United States	Pennsylvania
LEPTO1216-13	United States	Pennsylvania
LEPTO1217-13	United States	Pennsylvania
LEPTO1218-13	United States	Pennsylvania
LEPTO1219-13	United States	Pennsylvania
LEPTO1220-13	United States	Pennsylvania
LEPTO1221-13	United States	Pennsylvania
LEPTO1222-13	United States	Pennsylvania
LEPTO1223-13	United States	Pennsylvania
LEPTO1224-13	United States	Pennsylvania
LEPTO1225-13	United States	Pennsylvania
LEPTO1226-13	United States	Pennsylvania
LEPTO1227-13	United States	Pennsylvania
LEPTO1228-13	United States	Pennsylvania
LEPTO1229-13	United States	Pennsylvania
LEPTO1230-13	United States	Pennsylvania
LEPTO1231-13	United States	Pennsylvania
LEPTO1232-13	United States	Pennsylvania
LEPTO1233-13	United States	Pennsylvania
LEPTO1234-13	United States	Pennsylvania
LEPTO1235-13	United States	Pennsylvania
LEPTO1236-13	United States	Pennsylvania
LEPTO1237-13	United States	Pennsylvania
LEPTO1238-13	United States	Pennsylvania
LEPTO1239-13	United States	Pennsylvania
LEPTO1240-13	United States	Pennsylvania
LEPTO1241-13	United States	Pennsylvania
LEPTO1242-13	United States	Pennsylvania
LEPTO1243-13	United States	Pennsylvania
LEPTO1244-13	United States	Pennsylvania
LEPTO1245-13	United States	Pennsylvania
LEPTO1246-13	United States	Pennsylvania
LEPTO1247-13	United States	Pennsylvania
LEPTO1248-13	United States	Pennsylvania
LEPTO1249-13	United States	Pennsylvania
LEPTO1250-13	United States	Pennsylvania
LEPTO1251-13	United States	Pennsylvania
LEPTO1252-13	United States	Pennsylvania
LEPTO1253-13	United States	Pennsylvania
LEPTO1254-13	United States	Pennsylvania
LEPTO1255-13	United States	Pennsylvania
LEPTO1256-13	United States	Pennsylvania
LEPTO1257-13	United States	Pennsylvania
LEPTO1258-13	United States	Pennsylvania
LEPTO1259-13	United States	Pennsylvania
LEPTO1260-13	United States	Pennsylvania
LEPTO1261-13	United States	Pennsylvania
LEPTO1262-13	United States	Pennsylvania
LEPTO1263-13	United States	Pennsylvania
LEPTO1264-13	United States	Pennsylvania
LEPTO1265-13	United States	Pennsylvania
LEPTO1266-13	United States	Pennsylvania
LEPTO1267-13	United States	Pennsylvania
LEPTO1268-13	United States	Pennsylvania
LEPTO1269-13	United States	Pennsylvania
LEPTO1270-13	United States	Pennsylvania
LEPTO1271-13	United States	Pennsylvania
LEPTO1272-13	United States	Pennsylvania
LEPTO1273-13	United States	Pennsylvania
LEPTO1274-13	United States	Pennsylvania
LEPTO1275-13	United States	Pennsylvania
LEPTO1276-13	United States	Pennsylvania
LEPTO1277-13	United States	Pennsylvania
LEPTO1278-13	United States	Pennsylvania
LEPTO1279-13	United States	Pennsylvania
LEPTO1280-13	United States	Pennsylvania
LEPTO1281-13	United States	Pennsylvania
LEPTO1282-13	United States	Pennsylvania
LEPTO1283-13	United States	Pennsylvania
LEPTO1284-13	United States	Pennsylvania
LEPTO1285-13	United States	Pennsylvania
LEPTO1286-13	United States	Pennsylvania
LEPTO1287-13	United States	Pennsylvania
