ProcessID,HaplotypeID
LBCG3474-09,Homophylax sp. BIOUG01_1[16]BC
LBCG3473-09,Homophylax sp. BIOUG01_1[16]BC
LBCG3470-09,Homophylax sp. BIOUG01_1[16]BC
LBCG3468-09,Homophylax sp. BIOUG01_1[16]BC
LBCG1971-09,Homophylax sp. BIOUG01_1[16]BC
LBCG3469-09,Homophylax sp. BIOUG01_1[16]BC
LBCG3472-09,Homophylax sp. BIOUG01_2[1]BC
LBCG1975-09,Homophylax sp. BIOUG01_3[1]BC
LBCG3471-09,Homophylax sp. BIOUG01_4[1]BC
KKUMN238-10,Anabolia ozburni_1[1]MN
MBCAD110-08,Anabolia ozburni_2[1]MB
HMKKT545-10,Anisogamus difformis_1[2]Austria
HMKKT152-10,Anisogamus difformis_1[2]Austria
BHMKK190-12,Anisogamus difformis_2[1]Austria
HMKKT244-10,Anisogamus difformis_3[1]Austria
DRCAD301-09,Hesperophylax occidentalis_1[9]CO
DRCAD300-09,Hesperophylax occidentalis_1[9]CO
DRCAD298-09,Hesperophylax occidentalis_1[9]CO
DRCAD278-09,Hesperophylax occidentalis_1[9]CO
DRCAD276-09,Hesperophylax occidentalis_1[9]CO
DRCAD260-09,Hesperophylax occidentalis_1[9]CO
DRCAD258-09,Hesperophylax occidentalis_1[9]CO
DRCAD279-09,Hesperophylax occidentalis_1[9]CO
DRCAD299-09,Hesperophylax occidentalis_1[9]CO
RMCAD662-08,Hesperophylax occidentalis_2[1]AZ
DRCAD277-09,Hesperophylax occidentalis_3[1]CO
OFCAD537-08,Hesperophylax occidentalis_4[1]WY
DRCAD259-09,Hesperophylax occidentalis_5[1]CO
DRCAD261-09,Hesperophylax occidentalis_6[1]CO
KKUMN249-10,Hesperophylax occidentalis_7[1]AZ
UMNEA426-08,Hesperophylax occidentalis_8[1]UT
OFCAD586-08,Limnephilus concolor_1[3]CA
OFCAD585-08,Limnephilus concolor_1[3]CA
OFCAD584-08,Limnephilus concolor_1[3]CA
OFCAD583-08,Limnephilus concolor_2[1]BC
OFCAD582-08,Limnephilus concolor_3[1]BC
FICAD012-10,Limnephilus politus_1[1]Finland
FICAD013-10,Limnephilus politus_2[1]Finland
HMTRI200-09,Drusus discolor_1[9]Austria|Germany
HMTRI199-09,Drusus discolor_1[9]Austria|Germany
HMKKT255-10,Drusus discolor_1[9]Austria|Germany
HMCAD558-09,Drusus discolor_1[9]Austria|Germany
HMCAD557-09,Drusus discolor_1[9]Austria|Germany
HMCAD556-09,Drusus discolor_1[9]Austria|Germany
HMCAD554-09,Drusus discolor_1[9]Austria|Germany
FBAQU351-09,Drusus discolor_1[9]Austria|Germany
HMCAD555-09,Drusus discolor_1[9]Austria|Germany
KKCAD497-09,Drusus discolor_2[1]Slovakia
HMKKT397-10,Drusus discolor_3[1]Austria
HMKKT130-10,Drusus discolor_4[1]Austria
HMTRI459-09,Drusus discolor_5[1]Italy
HMTRI201-09,Drusus discolor_6[1]Austria
OFCAD690-08,Limnephilus fumosus_1[2]BC
OFCAD689-08,Limnephilus fumosus_1[2]BC
OFCAD693-08,Limnephilus fumosus_2[2]AK
OFCAD691-08,Limnephilus fumosus_2[2]AK
HMTRI260-09,Limnephilus germanus_1[3]Austria
HMKKT547-10,Limnephilus germanus_1[3]Austria
HMKKT248-10,Limnephilus germanus_1[3]Austria
FICAD011-10,Limnephilus germanus_2[2]Finland
FICAD010-10,Limnephilus germanus_2[2]Finland
FBCAD042-10,Limnephilus germanus_3[1]Germany
HMTRI334-09,Limnephilus germanus_4[1]Austria
FICAD009-10,Limnephilus femoratus_1[2]Finland
FICAD008-10,Limnephilus femoratus_1[2]Finland
NWCAD029-08,Limnephilus femoratus_2[2]Norway
NWCAD030-08,Limnephilus femoratus_2[2]Norway
TRIFI315-11,Limnephilus femoratus_3[1]Finland
JPTRI046-10,Dicosmoecus jozankeanus_1[2]Japan
JPTRI047-10,Dicosmoecus jozankeanus_1[2]Japan
JPCAD265-08,Dicosmoecus jozankeanus_2[1]Russia.
AMII195-08,Ironoquia punctatissima_1[3]MD
AMII103-08,Ironoquia punctatissima_1[3]MD
AMII078-08,Ironoquia punctatissima_1[3]MD
AMII060-08,Ironoquia punctatissima_2[2]MD
AMII019-08,Ironoquia punctatissima_2[2]MD
AMIJ050-08,Ironoquia punctatissima_3[2]MD
AMII044-08,Ironoquia punctatissima_3[2]MD
AMII081-08,Ironoquia punctatissima_4[2]MD
AMII059-08,Ironoquia punctatissima_4[2]MD
AMII036-08,Ironoquia punctatissima_5[2]MD
AMII080-08,Ironoquia punctatissima_5[2]MD
OFCAD484-08,Ironoquia punctatissima_6[2]VA
OFCAD483-08,Ironoquia punctatissima_6[2]VA
GUCAD222-08,Ironoquia punctatissima_7[2]ON
GUCAD194-08,Ironoquia punctatissima_7[2]ON
AMII065-08,Ironoquia punctatissima_8[1]MD
AMII035-08,Ironoquia punctatissima_9[1]MD
AMII194-08,Ironoquia punctatissima_10[1]MD
MDA130-08,Ironoquia punctatissima_11[1]VA
AMIJ137-08,Ironoquia punctatissima_12[1]MD
OFCAD485-08,Ironoquia punctatissima_13[1]VA
GUCAD212-08,Ironoquia punctatissima_14[1]ON
MDA388-08,Ironoquia punctatissima_15[1]VA
AMII199-08,Ironoquia punctatissima_16[1]MD
AMII002-08,Ironoquia punctatissima_17[1]MD
AMIJ043-08,Ironoquia punctatissima_18[1]MD
PKCAD757-08,Ironoquia punctatissima_19[1]GA
PKCAD218-07,Ironoquia punctatissima_20[1]TN
PKCAD165-07,Ironoquia punctatissima_21[1]TN
