ProcessID,HaplotypeID
KKUMN436-10,Rhyacophila aquitanica_2[1]France
BHMKK006-12,Rhyacophila excavata_1[1]China.Sichuan
GBMH1744-06,Xanthochorema celadon_1[4]
GBMH1735-06,Xanthochorema celadon_1[4]
GBMH1719-06,Xanthochorema celadon_1[4]
GBMH1758-06,Xanthochorema celadon_1[4]
GBMH1748-06,Xanthochorema celadon_2[2]
GBMH1738-06,Xanthochorema celadon_2[2]
GBMH1760-06,Xanthochorema celadon_3[2]
GBMH1746-06,Xanthochorema celadon_3[2]
GBMH1730-06,Xanthochorema celadon_4[1]
GBMH1761-06,Xanthochorema celadon_5[1]
GBMH1747-06,Xanthochorema celadon_6[1]
GBMH1723-06,Xanthochorema celadon_7[1]
GBMH4450-08,Xanthochorema celadon_8[1]
GBMH4448-08,Xanthochorema celadon_9[1]
PKCAD746-08,Rhyacophilidae_1[2]NC
PKCAD745-08,Rhyacophilidae_1[2]NC
PKCAD817-08,Rhyacophilidae_2[2]NC|TN
PKCAD661-08,Rhyacophilidae_2[2]NC|TN
PKCAD744-08,Rhyacophilidae_3[1]NC
PKCAD659-08,Rhyacophilidae_4[1]NC
PKCAD827-08,Rhyacophilidae_5[1]KY
PKCAD265-07,Rhyacophilidae_6[1]VA
PKCAD816-08,Rhyacophilidae_7[1]NC
PKCAD320-07,Rhyacophilidae_8[1]AL
PKCAD267-07,Rhyacophilidae_9[1]SC
PKCAD363-07,Rhyacophilidae_10[1]KY
CNTLV151-09,Rhyacophila XZ sp. CN10_1[1]China.Yunnan
NECAD563-08,Rhyacophila vocala_1[5]BC|WA
NECAD562-08,Rhyacophila vocala_1[5]BC|WA
NECAD449-08,Rhyacophila vocala_1[5]BC|WA
NECAD451-08,Rhyacophila vocala_1[5]BC|WA
NECAD450-08,Rhyacophila vocala_1[5]BC|WA
TRHGO086-10,Atopsyche hidalgoi_1[3]Mexico
TRHGO084-10,Atopsyche hidalgoi_1[3]Mexico
TRHGO085-10,Atopsyche hidalgoi_1[3]Mexico
NZTRI119-09,Hydrochorema crassicaudatum_1[2]New Zealand
NZTRI117-09,Hydrochorema crassicaudatum_1[2]New Zealand
OFTRI091-10,Hydrochorema crassicaudatum_2[1]New Zealand
KKCAD120-07,Hydrochorema crassicaudatum_3[1]New Zealand
NZTRI378-11,Hydrochorema crassicaudatum_4[1]New Zealand
NZTRI118-09,Hydrochorema crassicaudatum_5[1]New Zealand
NZTRI157-10,Costachorema callistum_1[3]New Zealand
KKCAD104-07,Costachorema callistum_1[3]New Zealand
JPCAD053-08,Costachorema callistum_1[3]New Zealand
JPCAD055-08,Costachorema callistum_2[2]New Zealand
JPCAD054-08,Costachorema callistum_2[2]New Zealand
NZTRI158-10,Costachorema callistum_3[1]New Zealand
JPCAD056-08,Costachorema callistum_4[1]New Zealand
NZCAD045-05,Costachorema callistum_5[1]New Zealand
JPCAD052-08,Costachorema callistum_6[1]New Zealand
NZCAD028-05,Costachorema xanthopterum_1[5]New Zealand
KKCAD648-09,Costachorema xanthopterum_1[5]New Zealand
KKCAD646-09,Costachorema xanthopterum_1[5]New Zealand
KKCAD644-09,Costachorema xanthopterum_1[5]New Zealand
NZTRI026-09,Costachorema xanthopterum_1[5]New Zealand
OFKMK091-09,Costachorema xanthopterum_2[5]New Zealand
KKCAD647-09,Costachorema xanthopterum_2[5]New Zealand
KKCAD645-09,Costachorema xanthopterum_2[5]New Zealand
NZTRI024-09,Costachorema xanthopterum_2[5]New Zealand
NZTRI025-09,Costachorema xanthopterum_2[5]New Zealand
NZCAD127-05,Costachorema xanthopterum_3[3]New Zealand
NZCAD129-05,Costachorema xanthopterum_3[3]New Zealand
OFTRI073-10,Costachorema xanthopterum_3[3]New Zealand
OFKMK092-09,Costachorema xanthopterum_4[1]New Zealand
NZCAD128-05,Costachorema xanthopterum_5[1]New Zealand
PKCAD339-07,Rhyacophila carpenteri_1[3]NC
PKCAD298-07,Rhyacophila carpenteri_1[3]NC
PKCAD297-07,Rhyacophila carpenteri_1[3]NC
PKCAD844-08,Rhyacophila carpenteri_2[1]NC
PKCAD349-07,Rhyacophila carpenteri_3[1]VA
HMKKT813-10,Himalopsyche hageni_1[1]China.
BDRTR025-12,Rhyacophila sp._1[1]WA
HIMXD027-10,Rhyacophila sp._2[1]
TRIFI255-10,Rhyacophila sp._3[1]Finland
TRIFI254-10,Rhyacophila sp._4[1]Finland
